date,store_id,product_id,product_name,category,region,quantity_sold,unit_price,total_sales
2025-05-30,105,601,Sunlight Detergent 1kg,Household,Central,27,3.0,81.0
2025-05-05,101,502,Pepsi 500ml,Beverages,Northern,40,1.4,56.0
2025-05-13,101,601,Sunlight Detergent 1kg,Household,Western,35,3.0,105.0
2025-05-16,102,601,Sunlight Detergent 1kg,Household,Southern,12,3.0,36.0
2025-05-21,101,501,Coca-Cola 500ml,Beverages,Northern,39,1.5,58.5
2025-05-24,104,701,Anchor Full Cream 1L,Dairy,Central,32,2.8,89.6
2025-05-12,103,801,Kist Mango Jam 500g,Food,Northern,40,2.2,88.0
2025-05-08,101,802,Maliban Marie 400g,Food,Eastern,14,1.6,22.4
2025-05-20,101,801,Kist Mango Jam 500g,Food,Eastern,12,2.2,26.4
2025-05-19,101,701,Anchor Full Cream 1L,Dairy,Southern,50,2.8,140.0
2025-05-15,105,802,Maliban Marie 400g,Food,Northern,15,1.6,24.0
2025-05-25,105,801,Kist Mango Jam 500g,Food,Eastern,9,2.2,19.8
2025-05-09,104,901,Signal Toothpaste 120g,Toiletries,Northern,43,2.5,107.5
2025-05-15,103,501,Coca-Cola 500ml,Beverages,Western,22,1.5,33.0
2025-05-24,104,801,Kist Mango Jam 500g,Food,Western,33,2.2,72.6
2025-05-25,104,802,Maliban Marie 400g,Food,Northern,2,1.6,3.2
2025-05-21,104,802,Maliban Marie 400g,Food,Western,3,1.6,4.8
2025-05-13,105,802,Maliban Marie 400g,Food,Eastern,11,1.6,17.6
2025-05-25,101,901,Signal Toothpaste 120g,Toiletries,Central,3,2.5,7.5
2025-05-12,104,802,Maliban Marie 400g,Food,Eastern,47,1.6,75.2
2025-05-27,102,701,Anchor Full Cream 1L,Dairy,Western,36,2.8,100.8
2025-05-27,103,802,Maliban Marie 400g,Food,Southern,31,1.6,49.6
2025-05-03,101,701,Anchor Full Cream 1L,Dairy,Central,42,2.8,117.6
2025-05-18,104,501,Coca-Cola 500ml,Beverages,Western,19,1.5,28.5
2025-05-10,102,802,Maliban Marie 400g,Food,Southern,17,1.6,27.2
2025-05-05,102,802,Maliban Marie 400g,Food,Eastern,5,1.6,8.0
2025-05-16,104,801,Kist Mango Jam 500g,Food,Central,25,2.2,55.0
2025-05-30,103,601,Sunlight Detergent 1kg,Household,Southern,20,3.0,60.0
2025-05-21,101,901,Signal Toothpaste 120g,Toiletries,Eastern,36,2.5,90.0
2025-05-16,105,502,Pepsi 500ml,Beverages,Western,45,1.4,63.0
2025-05-16,103,802,Maliban Marie 400g,Food,Central,28,1.6,44.8
2025-05-30,101,501,Coca-Cola 500ml,Beverages,Western,7,1.5,10.5
2025-05-21,101,802,Maliban Marie 400g,Food,Western,27,1.6,43.2
2025-05-30,105,801,Kist Mango Jam 500g,Food,Eastern,14,2.2,30.8
2025-05-04,104,501,Coca-Cola 500ml,Beverages,Western,10,1.5,15.0
2025-05-09,105,501,Coca-Cola 500ml,Beverages,Western,8,1.5,12.0
2025-05-08,102,801,Kist Mango Jam 500g,Food,Northern,6,2.2,13.2
2025-05-03,105,701,Anchor Full Cream 1L,Dairy,Eastern,18,2.8,50.4
2025-05-16,104,701,Anchor Full Cream 1L,Dairy,Southern,45,2.8,126.0
2025-05-07,105,601,Sunlight Detergent 1kg,Household,Northern,34,3.0,102.0
2025-05-28,102,901,Signal Toothpaste 120g,Toiletries,Northern,44,2.5,110.0
2025-05-12,101,501,Coca-Cola 500ml,Beverages,Northern,45,1.5,67.5
2025-05-27,104,802,Maliban Marie 400g,Food,Southern,34,1.6,54.4
2025-05-04,104,601,Sunlight Detergent 1kg,Household,Western,23,3.0,69.0
2025-05-09,101,501,Coca-Cola 500ml,Beverages,Western,36,1.5,54.0
2025-05-10,104,801,Kist Mango Jam 500g,Food,Southern,46,2.2,101.2
2025-05-25,103,901,Signal Toothpaste 120g,Toiletries,Eastern,38,2.5,95.0
2025-05-04,103,502,Pepsi 500ml,Beverages,Central,1,1.4,1.4
2025-05-29,102,501,Coca-Cola 500ml,Beverages,Northern,23,1.5,34.5
2025-05-26,101,801,Kist Mango Jam 500g,Food,Southern,10,2.2,22.0
2025-05-24,104,802,Maliban Marie 400g,Food,Western,17,1.6,27.2
2025-05-11,105,801,Kist Mango Jam 500g,Food,Eastern,32,2.2,70.4
2025-05-22,102,901,Signal Toothpaste 120g,Toiletries,Northern,4,2.5,10.0
2025-05-07,102,901,Signal Toothpaste 120g,Toiletries,Eastern,10,2.5,25.0
2025-05-09,101,801,Kist Mango Jam 500g,Food,Central,30,2.2,66.0
2025-05-05,102,701,Anchor Full Cream 1L,Dairy,Northern,39,2.8,109.2
2025-05-09,104,501,Coca-Cola 500ml,Beverages,Southern,4,1.5,6.0
2025-05-04,101,901,Signal Toothpaste 120g,Toiletries,Eastern,45,2.5,112.5
2025-05-04,103,502,Pepsi 500ml,Beverages,Western,6,1.4,8.4
2025-05-12,104,502,Pepsi 500ml,Beverages,Southern,3,1.4,4.2
2025-05-08,102,502,Pepsi 500ml,Beverages,Western,15,1.4,21.0
2025-05-27,102,502,Pepsi 500ml,Beverages,Eastern,40,1.4,56.0
2025-05-13,101,801,Kist Mango Jam 500g,Food,Western,47,2.2,103.4
2025-05-27,101,501,Coca-Cola 500ml,Beverages,Central,2,1.5,3.0
2025-05-10,105,501,Coca-Cola 500ml,Beverages,Eastern,10,1.5,15.0
2025-05-04,105,701,Anchor Full Cream 1L,Dairy,Western,22,2.8,61.6
2025-05-22,104,502,Pepsi 500ml,Beverages,Northern,36,1.4,50.4
2025-05-03,105,801,Kist Mango Jam 500g,Food,Central,25,2.2,55.0
2025-05-14,103,502,Pepsi 500ml,Beverages,Western,13,1.4,18.2
2025-05-24,101,701,Anchor Full Cream 1L,Dairy,Central,46,2.8,128.8
2025-05-09,102,802,Maliban Marie 400g,Food,Northern,26,1.6,41.6
2025-05-11,102,801,Kist Mango Jam 500g,Food,Eastern,34,2.2,74.8
2025-05-02,102,601,Sunlight Detergent 1kg,Household,Western,48,3.0,144.0
2025-05-19,101,901,Signal Toothpaste 120g,Toiletries,Central,45,2.5,112.5
2025-05-18,105,801,Kist Mango Jam 500g,Food,Eastern,21,2.2,46.2
2025-05-01,104,502,Pepsi 500ml,Beverages,Central,42,1.4,58.8
2025-05-28,103,802,Maliban Marie 400g,Food,Northern,33,1.6,52.8
2025-05-15,105,801,Kist Mango Jam 500g,Food,Eastern,1,2.2,2.2
2025-05-29,101,701,Anchor Full Cream 1L,Dairy,Southern,46,2.8,128.8
2025-05-01,101,601,Sunlight Detergent 1kg,Household,Central,2,3.0,6.0
2025-05-29,101,802,Maliban Marie 400g,Food,Central,34,1.6,54.4
2025-05-02,103,501,Coca-Cola 500ml,Beverages,Southern,43,1.5,64.5
2025-05-15,101,601,Sunlight Detergent 1kg,Household,Southern,46,3.0,138.0
2025-05-07,104,502,Pepsi 500ml,Beverages,Southern,22,1.4,30.8
2025-05-14,102,501,Coca-Cola 500ml,Beverages,Southern,12,1.5,18.0
2025-05-17,104,601,Sunlight Detergent 1kg,Household,Northern,22,3.0,66.0
2025-05-04,103,802,Maliban Marie 400g,Food,Central,45,1.6,72.0
2025-05-16,103,502,Pepsi 500ml,Beverages,Eastern,15,1.4,21.0
2025-05-16,104,601,Sunlight Detergent 1kg,Household,Western,6,3.0,18.0
2025-05-05,101,801,Kist Mango Jam 500g,Food,Southern,17,2.2,37.4
2025-05-03,105,801,Kist Mango Jam 500g,Food,Northern,41,2.2,90.2
2025-05-11,102,502,Pepsi 500ml,Beverages,Southern,49,1.4,68.6
2025-05-23,101,701,Anchor Full Cream 1L,Dairy,Western,21,2.8,58.8
2025-05-04,102,502,Pepsi 500ml,Beverages,Southern,45,1.4,63.0
2025-05-24,102,802,Maliban Marie 400g,Food,Central,13,1.6,20.8
2025-05-02,101,501,Coca-Cola 500ml,Beverages,Central,26,1.5,39.0
2025-05-21,104,802,Maliban Marie 400g,Food,Western,32,1.6,51.2
2025-05-27,103,802,Maliban Marie 400g,Food,Western,17,1.6,27.2
2025-05-10,103,801,Kist Mango Jam 500g,Food,Southern,42,2.2,92.4
2025-05-05,105,601,Sunlight Detergent 1kg,Household,Northern,36,3.0,108.0
2025-05-15,105,901,Signal Toothpaste 120g,Toiletries,Eastern,23,2.5,57.5
2025-05-26,103,502,Pepsi 500ml,Beverages,Southern,29,1.4,40.6
2025-05-20,101,901,Signal Toothpaste 120g,Toiletries,Western,32,2.5,80.0
2025-05-11,103,801,Kist Mango Jam 500g,Food,Central,13,2.2,28.6
2025-05-14,104,801,Kist Mango Jam 500g,Food,Southern,22,2.2,48.4
2025-05-24,102,501,Coca-Cola 500ml,Beverages,Central,15,1.5,22.5
2025-05-21,105,802,Maliban Marie 400g,Food,Eastern,34,1.6,54.4
2025-05-12,104,501,Coca-Cola 500ml,Beverages,Northern,5,1.5,7.5
2025-05-21,101,701,Anchor Full Cream 1L,Dairy,Northern,7,2.8,19.6
2025-05-06,103,901,Signal Toothpaste 120g,Toiletries,Western,23,2.5,57.5
2025-05-26,103,802,Maliban Marie 400g,Food,Central,25,1.6,40.0
2025-05-13,101,701,Anchor Full Cream 1L,Dairy,Central,10,2.8,28.0
2025-05-27,104,502,Pepsi 500ml,Beverages,Southern,22,1.4,30.8
2025-05-18,103,801,Kist Mango Jam 500g,Food,Central,34,2.2,74.8
2025-05-25,102,801,Kist Mango Jam 500g,Food,Southern,1,2.2,2.2
2025-05-18,104,502,Pepsi 500ml,Beverages,Eastern,27,1.4,37.8
2025-05-12,104,801,Kist Mango Jam 500g,Food,Eastern,49,2.2,107.8
2025-05-06,101,802,Maliban Marie 400g,Food,Western,24,1.6,38.4
2025-05-22,103,802,Maliban Marie 400g,Food,Southern,10,1.6,16.0
2025-05-04,102,501,Coca-Cola 500ml,Beverages,Central,29,1.5,43.5
2025-05-12,105,801,Kist Mango Jam 500g,Food,Central,46,2.2,101.2
2025-05-08,104,501,Coca-Cola 500ml,Beverages,Northern,35,1.5,52.5
2025-05-08,102,801,Kist Mango Jam 500g,Food,Northern,12,2.2,26.4
2025-05-10,103,801,Kist Mango Jam 500g,Food,Western,15,2.2,33.0
2025-05-17,103,501,Coca-Cola 500ml,Beverages,Southern,23,1.5,34.5
2025-05-09,105,601,Sunlight Detergent 1kg,Household,Western,34,3.0,102.0
2025-05-04,102,501,Coca-Cola 500ml,Beverages,Northern,34,1.5,51.0
2025-05-01,102,801,Kist Mango Jam 500g,Food,Southern,45,2.2,99.0
2025-05-11,105,501,Coca-Cola 500ml,Beverages,Central,49,1.5,73.5
2025-05-12,103,801,Kist Mango Jam 500g,Food,Central,25,2.2,55.0
2025-05-26,101,601,Sunlight Detergent 1kg,Household,Western,21,3.0,63.0
2025-05-27,104,701,Anchor Full Cream 1L,Dairy,Eastern,10,2.8,28.0
2025-05-18,104,701,Anchor Full Cream 1L,Dairy,Eastern,5,2.8,14.0
2025-05-17,105,901,Signal Toothpaste 120g,Toiletries,Northern,30,2.5,75.0
2025-05-26,104,601,Sunlight Detergent 1kg,Household,Central,18,3.0,54.0
2025-05-19,101,802,Maliban Marie 400g,Food,Western,43,1.6,68.8
2025-05-04,102,601,Sunlight Detergent 1kg,Household,Western,38,3.0,114.0
2025-05-09,102,701,Anchor Full Cream 1L,Dairy,Northern,34,2.8,95.2
2025-05-09,103,601,Sunlight Detergent 1kg,Household,Northern,14,3.0,42.0
2025-05-24,102,801,Kist Mango Jam 500g,Food,Northern,9,2.2,19.8
2025-05-17,104,502,Pepsi 500ml,Beverages,Northern,43,1.4,60.2
2025-05-17,105,601,Sunlight Detergent 1kg,Household,Southern,1,3.0,3.0
2025-05-23,103,701,Anchor Full Cream 1L,Dairy,Western,31,2.8,86.8
2025-05-22,101,601,Sunlight Detergent 1kg,Household,Central,17,3.0,51.0
2025-05-03,104,501,Coca-Cola 500ml,Beverages,Western,31,1.5,46.5
2025-05-25,104,802,Maliban Marie 400g,Food,Central,40,1.6,64.0
2025-05-29,104,501,Coca-Cola 500ml,Beverages,Southern,31,1.5,46.5
2025-05-14,101,601,Sunlight Detergent 1kg,Household,Western,15,3.0,45.0
2025-05-28,102,802,Maliban Marie 400g,Food,Central,12,1.6,19.2
2025-05-22,105,901,Signal Toothpaste 120g,Toiletries,Southern,1,2.5,2.5
2025-05-13,105,802,Maliban Marie 400g,Food,Western,44,1.6,70.4
2025-05-06,103,701,Anchor Full Cream 1L,Dairy,Eastern,11,2.8,30.8
2025-05-05,104,601,Sunlight Detergent 1kg,Household,Northern,8,3.0,24.0
2025-05-08,103,801,Kist Mango Jam 500g,Food,Western,18,2.2,39.6
2025-05-18,102,701,Anchor Full Cream 1L,Dairy,Eastern,8,2.8,22.4
2025-05-08,103,501,Coca-Cola 500ml,Beverages,Central,40,1.5,60.0
2025-05-07,105,802,Maliban Marie 400g,Food,Western,46,1.6,73.6
2025-05-20,105,802,Maliban Marie 400g,Food,Southern,10,1.6,16.0
2025-05-17,105,701,Anchor Full Cream 1L,Dairy,Central,20,2.8,56.0
2025-05-24,105,601,Sunlight Detergent 1kg,Household,Western,37,3.0,111.0
2025-05-22,105,501,Coca-Cola 500ml,Beverages,Northern,35,1.5,52.5
2025-05-02,103,901,Signal Toothpaste 120g,Toiletries,Western,27,2.5,67.5
2025-05-05,104,601,Sunlight Detergent 1kg,Household,Central,20,3.0,60.0
2025-05-12,105,601,Sunlight Detergent 1kg,Household,Southern,29,3.0,87.0
2025-05-18,101,502,Pepsi 500ml,Beverages,Western,1,1.4,1.4
2025-05-29,105,802,Maliban Marie 400g,Food,Central,47,1.6,75.2
2025-05-21,102,601,Sunlight Detergent 1kg,Household,Southern,23,3.0,69.0
2025-05-27,104,601,Sunlight Detergent 1kg,Household,Central,19,3.0,57.0
2025-05-15,102,901,Signal Toothpaste 120g,Toiletries,Northern,16,2.5,40.0
2025-05-26,101,901,Signal Toothpaste 120g,Toiletries,Central,8,2.5,20.0
2025-05-30,101,701,Anchor Full Cream 1L,Dairy,Eastern,4,2.8,11.2
2025-05-11,101,802,Maliban Marie 400g,Food,Western,50,1.6,80.0
2025-05-12,101,901,Signal Toothpaste 120g,Toiletries,Western,38,2.5,95.0
2025-05-16,101,501,Coca-Cola 500ml,Beverages,Northern,35,1.5,52.5
2025-05-09,105,901,Signal Toothpaste 120g,Toiletries,Northern,24,2.5,60.0
2025-05-12,104,601,Sunlight Detergent 1kg,Household,Eastern,12,3.0,36.0
2025-05-26,103,801,Kist Mango Jam 500g,Food,Northern,21,2.2,46.2
2025-05-01,101,801,Kist Mango Jam 500g,Food,Eastern,49,2.2,107.8
2025-05-28,104,601,Sunlight Detergent 1kg,Household,Northern,11,3.0,33.0
2025-05-16,102,701,Anchor Full Cream 1L,Dairy,Central,44,2.8,123.2
2025-05-01,103,502,Pepsi 500ml,Beverages,Northern,30,1.4,42.0
2025-05-04,101,802,Maliban Marie 400g,Food,Western,30,1.6,48.0
2025-05-27,105,901,Signal Toothpaste 120g,Toiletries,Northern,6,2.5,15.0
2025-05-23,104,901,Signal Toothpaste 120g,Toiletries,Southern,6,2.5,15.0
2025-05-08,105,901,Signal Toothpaste 120g,Toiletries,Western,6,2.5,15.0
2025-05-18,101,802,Maliban Marie 400g,Food,Southern,5,1.6,8.0
2025-05-09,102,501,Coca-Cola 500ml,Beverages,Central,15,1.5,22.5
2025-05-14,105,502,Pepsi 500ml,Beverages,Central,8,1.4,11.2
2025-05-09,101,601,Sunlight Detergent 1kg,Household,Southern,28,3.0,84.0
2025-05-08,104,901,Signal Toothpaste 120g,Toiletries,Central,19,2.5,47.5
2025-05-26,101,501,Coca-Cola 500ml,Beverages,Southern,42,1.5,63.0
2025-05-15,102,601,Sunlight Detergent 1kg,Household,Eastern,46,3.0,138.0
2025-05-02,103,801,Kist Mango Jam 500g,Food,Western,43,2.2,94.6
2025-05-08,103,701,Anchor Full Cream 1L,Dairy,Central,6,2.8,16.8
2025-05-25,104,501,Coca-Cola 500ml,Beverages,Western,3,1.5,4.5
2025-05-01,102,502,Pepsi 500ml,Beverages,Northern,27,1.4,37.8
2025-05-25,104,601,Sunlight Detergent 1kg,Household,Eastern,8,3.0,24.0
2025-05-24,104,801,Kist Mango Jam 500g,Food,Northern,40,2.2,88.0
2025-05-22,102,701,Anchor Full Cream 1L,Dairy,Central,26,2.8,72.8
2025-05-22,105,701,Anchor Full Cream 1L,Dairy,Central,30,2.8,84.0
2025-05-04,103,802,Maliban Marie 400g,Food,Eastern,45,1.6,72.0
2025-05-16,103,601,Sunlight Detergent 1kg,Household,Western,34,3.0,102.0
2025-05-29,105,801,Kist Mango Jam 500g,Food,Northern,15,2.2,33.0
2025-05-08,104,901,Signal Toothpaste 120g,Toiletries,Southern,14,2.5,35.0
2025-05-06,102,901,Signal Toothpaste 120g,Toiletries,Central,22,2.5,55.0
2025-05-08,101,701,Anchor Full Cream 1L,Dairy,Eastern,6,2.8,16.8
2025-05-18,104,802,Maliban Marie 400g,Food,Eastern,37,1.6,59.2
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Western,47,2.5,117.5
2025-05-20,101,802,Maliban Marie 400g,Food,Western,2,1.6,3.2
2025-05-26,104,801,Kist Mango Jam 500g,Food,Western,47,2.2,103.4
2025-05-14,101,802,Maliban Marie 400g,Food,Western,8,1.6,12.8
2025-05-02,103,802,Maliban Marie 400g,Food,Northern,44,1.6,70.4
2025-05-23,103,901,Signal Toothpaste 120g,Toiletries,Western,46,2.5,115.0
2025-05-16,103,701,Anchor Full Cream 1L,Dairy,Central,39,2.8,109.2
2025-05-03,103,701,Anchor Full Cream 1L,Dairy,Northern,40,2.8,112.0
2025-05-30,103,501,Coca-Cola 500ml,Beverages,Eastern,42,1.5,63.0
2025-05-12,105,801,Kist Mango Jam 500g,Food,Southern,20,2.2,44.0
2025-05-19,103,701,Anchor Full Cream 1L,Dairy,Northern,15,2.8,42.0
2025-05-20,102,801,Kist Mango Jam 500g,Food,Northern,13,2.2,28.6
2025-05-12,102,501,Coca-Cola 500ml,Beverages,Northern,41,1.5,61.5
2025-05-05,101,502,Pepsi 500ml,Beverages,Southern,29,1.4,40.6
2025-05-24,104,701,Anchor Full Cream 1L,Dairy,Western,3,2.8,8.4
2025-05-08,102,701,Anchor Full Cream 1L,Dairy,Western,16,2.8,44.8
2025-05-30,103,502,Pepsi 500ml,Beverages,Western,15,1.4,21.0
2025-05-22,102,501,Coca-Cola 500ml,Beverages,Western,21,1.5,31.5
2025-05-15,105,701,Anchor Full Cream 1L,Dairy,Central,47,2.8,131.6
2025-05-18,102,701,Anchor Full Cream 1L,Dairy,Southern,20,2.8,56.0
2025-05-13,105,801,Kist Mango Jam 500g,Food,Southern,24,2.2,52.8
2025-05-10,104,802,Maliban Marie 400g,Food,Eastern,9,1.6,14.4
2025-05-10,102,901,Signal Toothpaste 120g,Toiletries,Northern,25,2.5,62.5
2025-05-23,105,801,Kist Mango Jam 500g,Food,Eastern,1,2.2,2.2
2025-05-01,104,802,Maliban Marie 400g,Food,Central,46,1.6,73.6
2025-05-18,105,802,Maliban Marie 400g,Food,Western,28,1.6,44.8
2025-05-02,101,601,Sunlight Detergent 1kg,Household,Eastern,17,3.0,51.0
2025-05-02,102,502,Pepsi 500ml,Beverages,Southern,11,1.4,15.4
2025-05-28,103,501,Coca-Cola 500ml,Beverages,Western,16,1.5,24.0
2025-05-09,104,502,Pepsi 500ml,Beverages,Western,33,1.4,46.2
2025-05-14,101,502,Pepsi 500ml,Beverages,Central,26,1.4,36.4
2025-05-24,103,802,Maliban Marie 400g,Food,Western,44,1.6,70.4
2025-05-20,102,802,Maliban Marie 400g,Food,Northern,21,1.6,33.6
2025-05-15,102,801,Kist Mango Jam 500g,Food,Eastern,6,2.2,13.2
2025-05-18,105,901,Signal Toothpaste 120g,Toiletries,Central,20,2.5,50.0
2025-05-20,105,802,Maliban Marie 400g,Food,Northern,2,1.6,3.2
2025-05-25,103,601,Sunlight Detergent 1kg,Household,Northern,37,3.0,111.0
2025-05-26,104,701,Anchor Full Cream 1L,Dairy,Eastern,4,2.8,11.2
2025-05-17,103,802,Maliban Marie 400g,Food,Western,18,1.6,28.8
2025-05-27,101,802,Maliban Marie 400g,Food,Southern,49,1.6,78.4
2025-05-15,101,501,Coca-Cola 500ml,Beverages,Eastern,24,1.5,36.0
2025-05-28,103,802,Maliban Marie 400g,Food,Southern,21,1.6,33.6
2025-05-19,101,802,Maliban Marie 400g,Food,Central,31,1.6,49.6
2025-05-28,102,801,Kist Mango Jam 500g,Food,Western,10,2.2,22.0
2025-05-03,102,501,Coca-Cola 500ml,Beverages,Northern,46,1.5,69.0
2025-05-13,104,802,Maliban Marie 400g,Food,Southern,47,1.6,75.2
2025-05-26,103,701,Anchor Full Cream 1L,Dairy,Eastern,48,2.8,134.4
2025-05-21,103,601,Sunlight Detergent 1kg,Household,Southern,38,3.0,114.0
2025-05-08,101,801,Kist Mango Jam 500g,Food,Southern,47,2.2,103.4
2025-05-09,102,802,Maliban Marie 400g,Food,Northern,27,1.6,43.2
2025-05-25,105,701,Anchor Full Cream 1L,Dairy,Southern,13,2.8,36.4
2025-05-30,102,901,Signal Toothpaste 120g,Toiletries,Eastern,29,2.5,72.5
2025-05-18,101,502,Pepsi 500ml,Beverages,Southern,39,1.4,54.6
2025-05-22,104,901,Signal Toothpaste 120g,Toiletries,Eastern,1,2.5,2.5
2025-05-10,101,501,Coca-Cola 500ml,Beverages,Central,29,1.5,43.5
2025-05-16,104,601,Sunlight Detergent 1kg,Household,Eastern,48,3.0,144.0
2025-05-24,103,801,Kist Mango Jam 500g,Food,Eastern,11,2.2,24.2
2025-05-27,102,601,Sunlight Detergent 1kg,Household,Eastern,41,3.0,123.0
2025-05-22,103,801,Kist Mango Jam 500g,Food,Eastern,50,2.2,110.0
2025-05-24,103,601,Sunlight Detergent 1kg,Household,Southern,2,3.0,6.0
2025-05-28,102,801,Kist Mango Jam 500g,Food,Central,20,2.2,44.0
2025-05-15,102,601,Sunlight Detergent 1kg,Household,Western,11,3.0,33.0
2025-05-21,101,801,Kist Mango Jam 500g,Food,Southern,39,2.2,85.8
2025-05-17,105,601,Sunlight Detergent 1kg,Household,Western,46,3.0,138.0
2025-05-19,101,601,Sunlight Detergent 1kg,Household,Northern,37,3.0,111.0
2025-05-21,104,801,Kist Mango Jam 500g,Food,Northern,19,2.2,41.8
2025-05-05,101,701,Anchor Full Cream 1L,Dairy,Central,23,2.8,64.4
2025-05-10,102,901,Signal Toothpaste 120g,Toiletries,Southern,38,2.5,95.0
2025-05-11,102,502,Pepsi 500ml,Beverages,Northern,50,1.4,70.0
2025-05-03,104,802,Maliban Marie 400g,Food,Southern,9,1.6,14.4
2025-05-20,103,801,Kist Mango Jam 500g,Food,Northern,22,2.2,48.4
2025-05-29,105,601,Sunlight Detergent 1kg,Household,Northern,14,3.0,42.0
2025-05-03,105,801,Kist Mango Jam 500g,Food,Southern,32,2.2,70.4
2025-05-26,105,502,Pepsi 500ml,Beverages,Central,2,1.4,2.8
2025-05-11,101,601,Sunlight Detergent 1kg,Household,Western,46,3.0,138.0
2025-05-14,104,802,Maliban Marie 400g,Food,Central,48,1.6,76.8
2025-05-20,104,601,Sunlight Detergent 1kg,Household,Southern,25,3.0,75.0
2025-05-10,104,802,Maliban Marie 400g,Food,Northern,38,1.6,60.8
2025-05-30,103,801,Kist Mango Jam 500g,Food,Eastern,40,2.2,88.0
2025-05-22,104,601,Sunlight Detergent 1kg,Household,Central,28,3.0,84.0
2025-05-28,102,701,Anchor Full Cream 1L,Dairy,Northern,23,2.8,64.4
2025-05-14,105,802,Maliban Marie 400g,Food,Central,29,1.6,46.4
2025-05-30,103,901,Signal Toothpaste 120g,Toiletries,Central,36,2.5,90.0
2025-05-24,105,701,Anchor Full Cream 1L,Dairy,Central,50,2.8,140.0
2025-05-06,102,701,Anchor Full Cream 1L,Dairy,Western,35,2.8,98.0
2025-05-21,102,601,Sunlight Detergent 1kg,Household,Northern,13,3.0,39.0
2025-05-16,101,802,Maliban Marie 400g,Food,Southern,37,1.6,59.2
2025-05-28,104,801,Kist Mango Jam 500g,Food,Southern,45,2.2,99.0
2025-05-21,101,701,Anchor Full Cream 1L,Dairy,Eastern,14,2.8,39.2
2025-05-13,101,501,Coca-Cola 500ml,Beverages,Eastern,23,1.5,34.5
2025-05-29,105,701,Anchor Full Cream 1L,Dairy,Eastern,47,2.8,131.6
2025-05-17,101,801,Kist Mango Jam 500g,Food,Western,9,2.2,19.8
2025-05-05,101,901,Signal Toothpaste 120g,Toiletries,Western,40,2.5,100.0
2025-05-06,104,701,Anchor Full Cream 1L,Dairy,Eastern,37,2.8,103.6
2025-05-14,103,701,Anchor Full Cream 1L,Dairy,Southern,14,2.8,39.2
2025-05-02,101,802,Maliban Marie 400g,Food,Eastern,39,1.6,62.4
2025-05-24,103,802,Maliban Marie 400g,Food,Western,38,1.6,60.8
2025-05-15,104,502,Pepsi 500ml,Beverages,Northern,26,1.4,36.4
2025-05-23,104,901,Signal Toothpaste 120g,Toiletries,Central,33,2.5,82.5
2025-05-08,103,502,Pepsi 500ml,Beverages,Northern,28,1.4,39.2
2025-05-13,102,701,Anchor Full Cream 1L,Dairy,Southern,42,2.8,117.6
2025-05-02,105,701,Anchor Full Cream 1L,Dairy,Northern,24,2.8,67.2
2025-05-18,103,802,Maliban Marie 400g,Food,Eastern,35,1.6,56.0
2025-05-06,104,802,Maliban Marie 400g,Food,Southern,41,1.6,65.6
2025-05-24,102,802,Maliban Marie 400g,Food,Northern,29,1.6,46.4
2025-05-09,104,801,Kist Mango Jam 500g,Food,Northern,7,2.2,15.4
2025-05-16,103,801,Kist Mango Jam 500g,Food,Northern,41,2.2,90.2
2025-05-13,104,801,Kist Mango Jam 500g,Food,Northern,20,2.2,44.0
2025-05-07,104,502,Pepsi 500ml,Beverages,Eastern,36,1.4,50.4
2025-05-20,105,501,Coca-Cola 500ml,Beverages,Northern,38,1.5,57.0
2025-05-03,101,501,Coca-Cola 500ml,Beverages,Central,13,1.5,19.5
2025-05-17,102,802,Maliban Marie 400g,Food,Eastern,14,1.6,22.4
2025-05-14,101,802,Maliban Marie 400g,Food,Southern,33,1.6,52.8
2025-05-10,103,802,Maliban Marie 400g,Food,Eastern,4,1.6,6.4
2025-05-26,105,701,Anchor Full Cream 1L,Dairy,Western,26,2.8,72.8
2025-05-21,101,601,Sunlight Detergent 1kg,Household,Southern,36,3.0,108.0
2025-05-21,104,501,Coca-Cola 500ml,Beverages,Western,37,1.5,55.5
2025-05-12,101,701,Anchor Full Cream 1L,Dairy,Eastern,38,2.8,106.4
2025-05-20,101,801,Kist Mango Jam 500g,Food,Northern,44,2.2,96.8
2025-05-30,103,502,Pepsi 500ml,Beverages,Western,35,1.4,49.0
2025-05-19,101,701,Anchor Full Cream 1L,Dairy,Northern,12,2.8,33.6
2025-05-21,104,801,Kist Mango Jam 500g,Food,Central,28,2.2,61.6
2025-05-14,102,501,Coca-Cola 500ml,Beverages,Central,4,1.5,6.0
2025-05-17,105,502,Pepsi 500ml,Beverages,Southern,39,1.4,54.6
2025-05-27,103,701,Anchor Full Cream 1L,Dairy,Central,24,2.8,67.2
2025-05-25,105,701,Anchor Full Cream 1L,Dairy,Northern,41,2.8,114.8
2025-05-19,105,801,Kist Mango Jam 500g,Food,Eastern,4,2.2,8.8
2025-05-08,104,501,Coca-Cola 500ml,Beverages,Western,23,1.5,34.5
2025-05-01,105,501,Coca-Cola 500ml,Beverages,Northern,45,1.5,67.5
2025-05-30,101,501,Coca-Cola 500ml,Beverages,Southern,34,1.5,51.0
2025-05-03,103,502,Pepsi 500ml,Beverages,Central,48,1.4,67.2
2025-05-10,105,801,Kist Mango Jam 500g,Food,Central,37,2.2,81.4
